,E (MeV),loc,Power,Avg. Flux
4174,25.0,RB,85.0,0.0
4175,25.0,RB,100.0,0.0
4176,25.5,FT5,85.0,0.0
4177,25.5,FT5,100.0,0.0
4178,25.5,PTP,85.0,0.0
4179,25.5,PTP,100.0,0.0
4180,25.5,RB,85.0,0.0
4181,25.5,RB,100.0,0.0
4182,26.0,FT5,85.0,0.0
4183,26.0,FT5,100.0,0.0
4184,26.0,PTP,85.0,0.0
4185,26.0,PTP,100.0,0.0
4186,26.0,RB,85.0,0.0
4187,26.0,RB,100.0,0.0
4188,26.5,FT5,85.0,0.0
4189,26.5,FT5,100.0,0.0
4190,26.5,PTP,85.0,0.0
4191,26.5,PTP,100.0,0.0
4192,26.5,RB,85.0,0.0
4193,26.5,RB,100.0,0.0
4194,27.0,FT5,85.0,0.0
4195,27.0,FT5,100.0,0.0
4196,27.0,PTP,85.0,0.0
4197,27.0,PTP,100.0,0.0
4198,27.0,RB,85.0,0.0
4199,27.0,RB,100.0,0.0
4200,27.5,FT5,85.0,0.0
4201,27.5,FT5,100.0,0.0
4202,27.5,PTP,85.0,0.0
4203,27.5,PTP,100.0,0.0
4204,27.5,RB,85.0,0.0
4205,27.5,RB,100.0,0.0
4206,28.0,FT5,85.0,0.0
4207,28.0,FT5,100.0,0.0
4208,28.0,PTP,85.0,0.0
4209,28.0,PTP,100.0,0.0
4210,28.0,RB,85.0,0.0
4211,28.0,RB,100.0,0.0
4212,28.5,FT5,85.0,0.0
4213,28.5,FT5,100.0,0.0
4214,28.5,PTP,85.0,0.0
4215,28.5,PTP,100.0,0.0
4216,28.5,RB,85.0,0.0
4217,28.5,RB,100.0,0.0
4218,29.0,FT5,85.0,0.0
4219,29.0,FT5,100.0,0.0
4220,29.0,PTP,85.0,0.0
4221,29.0,PTP,100.0,0.0
4222,29.0,RB,85.0,0.0
4223,29.0,RB,100.0,0.0
4224,29.5,FT5,85.0,0.0
4225,29.5,FT5,100.0,0.0
4226,29.5,PTP,85.0,0.0
4227,29.5,PTP,100.0,0.0
4228,29.5,RB,85.0,0.0
4229,29.5,RB,100.0,0.0
4230,30.0,FT5,85.0,0.0
4231,30.0,FT5,100.0,0.0
4232,30.0,PTP,85.0,0.0
4233,30.0,PTP,100.0,0.0
4234,30.0,RB,85.0,0.0
4235,30.0,RB,100.0,0.0
4236,31.0,FT5,85.0,0.0
4237,31.0,FT5,100.0,0.0
4238,31.0,PTP,85.0,0.0
4239,31.0,PTP,100.0,0.0
4240,31.0,RB,85.0,0.0
4241,31.0,RB,100.0,0.0
4242,32.0,FT5,85.0,0.0
4243,32.0,FT5,100.0,0.0
4244,32.0,PTP,85.0,0.0
4245,32.0,PTP,100.0,0.0
4246,32.0,RB,85.0,0.0
4247,32.0,RB,100.0,0.0
4248,33.0,FT5,85.0,0.0
4249,33.0,FT5,100.0,0.0
4250,33.0,PTP,85.0,0.0
4251,33.0,PTP,100.0,0.0
4252,33.0,RB,85.0,0.0
4253,33.0,RB,100.0,0.0
4254,34.0,FT5,85.0,0.0
4255,34.0,FT5,100.0,0.0
4256,34.0,PTP,85.0,0.0
4257,34.0,PTP,100.0,0.0
4258,34.0,RB,85.0,0.0
4259,34.0,RB,100.0,0.0
4260,35.0,FT5,85.0,0.0
4261,35.0,FT5,100.0,0.0
4262,35.0,PTP,85.0,0.0
4263,35.0,PTP,100.0,0.0
4264,35.0,RB,85.0,0.0
4265,35.0,RB,100.0,0.0
4266,36.0,FT5,85.0,0.0
4267,36.0,FT5,100.0,0.0
4268,36.0,PTP,85.0,0.0
4269,36.0,PTP,100.0,0.0
4270,36.0,RB,85.0,0.0
4271,36.0,RB,100.0,0.0
4272,37.0,FT5,85.0,0.0
4273,37.0,FT5,100.0,0.0
4274,37.0,PTP,85.0,0.0
4275,37.0,PTP,100.0,0.0
4276,37.0,RB,85.0,0.0
4277,37.0,RB,100.0,0.0
4278,38.0,FT5,85.0,0.0
4279,38.0,FT5,100.0,0.0
4280,38.0,PTP,85.0,0.0
4281,38.0,PTP,100.0,0.0
4282,38.0,RB,85.0,0.0
4283,38.0,RB,100.0,0.0
4284,39.0,FT5,85.0,0.0
4285,39.0,FT5,100.0,0.0
4286,39.0,PTP,85.0,0.0
4287,39.0,PTP,100.0,0.0
4288,39.0,RB,85.0,0.0
4289,39.0,RB,100.0,0.0
4290,40.0,FT5,85.0,0.0
4291,40.0,FT5,100.0,0.0
4292,40.0,PTP,85.0,0.0
4293,40.0,PTP,100.0,0.0
4294,40.0,RB,85.0,0.0
4295,40.0,RB,100.0,0.0
4296,42.0,FT5,85.0,0.0
4297,42.0,FT5,100.0,0.0
4298,42.0,PTP,85.0,0.0
4299,42.0,PTP,100.0,0.0
4300,42.0,RB,85.0,0.0
4301,42.0,RB,100.0,0.0
4302,44.0,FT5,85.0,0.0
4303,44.0,FT5,100.0,0.0
4304,44.0,PTP,85.0,0.0
4305,44.0,PTP,100.0,0.0
4306,44.0,RB,85.0,0.0
4307,44.0,RB,100.0,0.0
4308,46.0,FT5,85.0,0.0
4309,46.0,FT5,100.0,0.0
4310,46.0,PTP,85.0,0.0
4311,46.0,PTP,100.0,0.0
4312,46.0,RB,85.0,0.0
4313,46.0,RB,100.0,0.0
4314,48.0,FT5,85.0,0.0
4315,48.0,FT5,100.0,0.0
4316,48.0,PTP,85.0,0.0
4317,48.0,PTP,100.0,0.0
4318,48.0,RB,85.0,0.0
4319,48.0,RB,100.0,0.0
4320,50.0,FT5,85.0,0.0
4321,50.0,FT5,100.0,0.0
4322,50.0,PTP,85.0,0.0
4323,50.0,PTP,100.0,0.0
4324,50.0,RB,85.0,0.0
4325,50.0,RB,100.0,0.0
4326,52.0,FT5,85.0,0.0
4327,52.0,FT5,100.0,0.0
4328,52.0,PTP,85.0,0.0
4329,52.0,PTP,100.0,0.0
4330,52.0,RB,85.0,0.0
4331,52.0,RB,100.0,0.0
4332,54.0,FT5,85.0,0.0
4333,54.0,FT5,100.0,0.0
4334,54.0,PTP,85.0,0.0
4335,54.0,PTP,100.0,0.0
4336,54.0,RB,85.0,0.0
4337,54.0,RB,100.0,0.0
4338,56.0,FT5,85.0,0.0
4339,56.0,FT5,100.0,0.0
4340,56.0,PTP,85.0,0.0
4341,56.0,PTP,100.0,0.0
4342,56.0,RB,85.0,0.0
4343,56.0,RB,100.0,0.0
4344,58.0,FT5,85.0,0.0
4345,58.0,FT5,100.0,0.0
4346,58.0,PTP,85.0,0.0
4347,58.0,PTP,100.0,0.0
4348,58.0,RB,85.0,0.0
4349,58.0,RB,100.0,0.0
4350,60.0,FT5,85.0,0.0
4351,60.0,FT5,100.0,0.0
4352,60.0,PTP,85.0,0.0
4353,60.0,PTP,100.0,0.0
4354,60.0,RB,85.0,0.0
4355,60.0,RB,100.0,0.0
